,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapping - ArchivesSpace Resource record SECTION,Resource Identifying Information,Resource Identifying Information,Resource Identifying Information,Archival Object Context Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Archival Object Basic Information,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Language,Dates,Dates,Dates,Dates,Dates,Dates,Dates (2),Dates (2),Dates (2),Dates(2),Dates (2),Dates (2),Dates (3),Dates (3),Dates (3),Dates(3),Dates (3),Dates (3),Dates (4),Dates (4),Dates (4),Dates(4),Dates (4),Dates (4),Dates (5),Dates (5),Dates (5),Dates(5),Dates 53),Dates (5),Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Extent information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Container information,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Digital Object,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Agent Links,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Subjects,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,Notes,
,,mt839rq8746,,cs935hy3594,"Official Commission Transcript, Franz STRAUB, 21 June 1946",H-0970,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-21,,single,1946-06-21,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),101 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/cs935hy3594,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-53, (b) Mimeograph - pp. 1555-1603",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,vn610mq0628,"Official Commission Transcript, Rolf-Heinz HOEPPNER, 21 June 1946",H-0971,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-21,,single,1946-06-21,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),23 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/vn610mq0628,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-6 (with carbon copy), (b) Mimeograph - pp. 1604-1608",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,rm175jj3639,"Official Commission Transcript, Ritter Von LEEB, 22 June 1946",H-0972,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-22,,single,1946-06-22,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),36 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/rm175jj3639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-18, (b) Mimeograph - pp. 1609-1625",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bj921kc5966,"Official Commission Transcript, Hans REINHARDT, 22 June 1946",H-0973,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-22,,single,1946-06-22,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),34 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bj921kc5966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-20, (b) Mimeograph - pp. 1626-1638",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,ct927mc3457,"Official Commission Transcript, Ritter Von LEEB, 21 June 1946",H-0974,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-21,,single,1946-06-21,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),71 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/ct927mc3457,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-39, (b) Mimeograph - pp. 1640-1670",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yt774tv8638,"Official Commission Transcript, Hans REINHARDT, 24 June 1946",H-0975,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-24,,single,1946-06-24,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),144 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yt774tv8638,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-82, (b) Mimeograph - pp. 1678-1738",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,dk224hq0163,"Official Commission Transcript, Werner GROTHMANN, 25 June 1946",H-0976,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),55 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/dk224hq0163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-21 (English), (b) Mimeograph - pp. 1739-1753 (English), (c) Mimeograph - pp. 1816-1833 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yw383wk7465,"Official Commission Transcript, Einhardt RATHCKE, 25 June 1946",H-0977,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),23 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yw383wk7465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-12, (b) Mimeograph - pp. 1754-1763",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,xs276pj7781,"Official Commission Transcript, Rolf-Heinz HOEPPNER, 25 June 1946",H-0978,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),34 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/xs276pj7781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-18, (b) Mimeograph - pp. 1764-1778",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,bz446br0166,"Official Commission Transcript, Hans RHINEHARDT, 25 June 1946",H-0979,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),35 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/bz446br0166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-13 (English), (b) Mimeograph - pp. 1779-1788 (English), (c) Mimeograph - pp. 1582-1592 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qh583tt8206,"Official Commission Transcript, Helmuth KLUCK, 25 June 1946",H-0980,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),39 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qh583tt8206,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-23, (b) Mimeograph - pp. 1789-1803",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,tf380xw2283,"Official Commission Transcript, Walter BLUME, 25 June 1946",H-0981,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),22 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/tf380xw2283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-12, (b) Mimeograph - pp. 1804-1812",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,nv694fr3727,"Official Commission Transcript, Richard WALLE, 25 June 1946",H-0982,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-25,,single,1946-06-25,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),62 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/nv694fr3727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-32, (b) Mimeograph - pp. 1813-1842",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,fd622nf9350,"Official Commission Transcript, Richard WALLE, 26 June 1946",H-0983,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),8 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/fd622nf9350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-4, (b) Mimeograph - pp. 1843-1845",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,kk248cm9925,"Official Commission Transcript, Friedrich HABENICHT, 26 June 1946",H-0984,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),10 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/kk248cm9925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-5, (b) Mimeograph - pp. 1846-1849",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,gk774fw7191,"Official Commission Transcript, Karl F. CHUDOBA, 26 June 1946",H-0985,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),32 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/gk774fw7191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-16, (b) Mimeograph - pp. 1850-1864",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,pq878ws3842,"Official Commission Transcript, Erna WESTERNACHER, 26 June 1946",H-0986,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),12 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/pq878ws3842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-6, (b) Mimeograph - pp. 1865-1869",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jz197hb3781,"Official Commission Transcript, Erna WESTERNACHER, 27 June 1946",H-0987,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),3 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jz197hb3781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript, 1 page, (b) Mimeograph, 1 page",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mw097zn3866,"Official Commission Transcript, Alfred HOENGEN, 26 June 1946",H-0988,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),84 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mw097zn3866,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-31 (English), (b) Mimeograph - pp. 1870-1895 (English), (c) Mimeograph - pp. 1942-1967 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jf106dm3157,"Official Commission Transcript, Else PAUL, 27 June 1946",H-0989,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),34 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jf106dm3157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-18, (b) Mimeograph - pp. 1896-1910",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,jm121pz8658,"Official Commission Transcript, Wilhelm KIRCHBAUM, 27 June 1946",H-0990,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),48 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/jm121pz8658,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-20 (English), (b) Mimeograph - pp. 1911-1924 (English), (c) Mimeograph - pp. 1855-1867 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,qt653qs3508,"Official Commission Transcript, Wolfram SIEVERS, 27 June 1946",H-0991,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),35 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/qt653qs3508,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-19, (b) Mimeograph - pp. 1925-1939",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,mh989st9495,"Official Commission Transcript, Karl H. HOFFMANN, 26 June 1946",H-0992,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-26,,single,1946-06-26,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),67 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/mh989st9495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-38, (b) Mimeograph - pp. 1940-1967",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yn382kh4070,"Official Commission Transcript, Karl H. HOFFMANN, 27 June 1946",H-0993,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-27,,single,1946-06-27,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),103 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yn382kh4070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,85054365,German language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-40 (English), (b) Mimeograph - pp. 1968-2000 (English), (c) Mimeograph - pp. 1777-1804 (German)",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,mt839rq8746,,yy889gb7074,"Official Commission Transcript, Bruno BIEDERMANN, 28 June 1946",H-0994,3,Item,,1,,,,,,,,,,,,,,,,,,,creation,1946-06-28,,single,1946-06-28,inferred,,,,,,,,,,,,,,,,,,,,,,,,,,1,item(s),9 pages,Folders,,,,,,,,text,box,8,,,,,,,,,,,,,,,,,https://purl.stanford.edu/yy889gb7074,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043413,English language,function,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRELIMINARY NOTES TO OFFICIAL TRANSCRIPT OF THE COMMISSIONS: Box 8 contains the Official Transcript of the Commissions appointed by the IMT for the hearing of witnesses or the presentation of Affidavits relating to the accused organizations. The inventory below indicates either the name of the witness or the accused organization.,1,,,,,,,,,,,"(a) Typescript - pp. 1-4, (b) Mimeograph - pp. 2001-2004",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
